# phiref ra dec tc mc q costheta_jn psi logdistance spin1 spin2 logL
1.416182339409386204e+00 2.550791131888747176e-01 -4.189653547746350348e-01 1.186302519751572847e+09 3.041279527436828900e+01 4.476732007915596445e-01 -8.380629599292729326e-01 1.757455319597746257e+00 7.006500838646582352e+00 1.891768685226943580e-01 2.222392544407211235e-01 -1.494528000000000065e+04
2.788668566654114667e+00 3.133161117164996456e-01 -4.392300974004617053e-01 1.186302519752076387e+09 3.147900390716930374e+01 8.822221290045431097e-01 -7.403949511993215271e-01 2.533612756812853917e+00 6.822018502399078699e+00 1.822552752318463420e-01 1.829876543013196077e-01 -1.494528000000000065e+04
1.320439316629080206e+00 3.227745617054234573e-01 -2.897436263994923600e-01 1.186302519753552914e+09 3.112355915376427618e+01 5.599901223129494232e-01 -9.891759448113948139e-01 1.247322328382407752e+00 7.209573094133935989e+00 2.545706125250002394e-01 2.363241387923727954e-01 -1.494528000000000065e+04
2.480458171116446398e+00 2.173514867076311863e-01 -3.765558393685539684e-01 1.186302519753489733e+09 3.031554957161009867e+01 8.634219597710161009e-01 -9.630052030485057868e-01 2.110658546692295801e+00 7.134554978346033138e+00 9.593110439904867226e-02 1.939922736938220482e-01 -1.494528000000000065e+04
2.771494600440240763e+00 4.324828571564374169e-01 -1.575251818460489117e-01 1.186302519755893707e+09 3.032433768315901190e+01 7.894167450682083587e-01 -7.992035637903645018e-01 2.247471952996176192e+00 7.028323054922529955e+00 2.909359830298055005e-01 9.823545120127076188e-03 -1.494528000000000065e+04
3.127726863608681462e+00 3.882296923331837180e-01 -2.961923204136467369e-01 1.186302519753289938e+09 3.266308353749473525e+01 8.389618506040835699e-01 -7.524941740431942971e-01 2.680085205004606674e+00 6.933289166540537174e+00 6.821422001748397856e-02 6.346288611055932449e-01 -1.494528000000000065e+04
4.308915333535479952e+00 4.283135315758699324e-01 -1.599040388984094285e-01 1.186302519755636692e+09 3.130305621020218254e+01 7.793836838154625246e-01 -6.262092821923068708e-01 9.122749325424349687e-01 6.821908407753370263e+00 2.271569539994824638e-01 1.265292623875554634e-01 -1.494528000000000065e+04
1.092990502956382448e+00 3.184968771684023592e-01 -3.729335926418504976e-01 1.186302519752376318e+09 3.140232414487142876e+01 6.201568705098773338e-01 -9.880025673271750630e-01 8.119803642378029540e-01 7.268358038653963682e+00 3.388317907681192009e-01 1.432281537781450731e-01 -1.494528000000000065e+04
3.155175049656211872e+00 2.797778526966143708e-01 -3.771176237470871828e-01 1.186302519751948118e+09 3.022627864147049692e+01 5.257479194950197554e-01 -7.778667465371810197e-01 1.565890482773498738e-01 6.970533713190992131e+00 3.476298118396402292e-02 5.262128828473426889e-01 -1.494528000000000065e+04
5.765897863273598212e+00 2.164077547460866446e-01 -4.906021318563244527e-01 1.186302519751163006e+09 3.173519973674826034e+01 7.364086924765642639e-01 -9.551729681584099074e-01 2.454095802853793806e+00 7.167415469529058392e+00 1.382511798167666006e-01 3.105349970792307124e-01 -1.494528000000000065e+04
8.609317839879304657e-02 2.996933100748712664e-01 -4.750901209901167710e-01 1.186302519750968218e+09 3.171567109829518216e+01 8.162184392880114103e-01 -9.610437576330491671e-01 2.937777388799593048e+00 7.300619776669217131e+00 2.507809041269032924e-01 1.873828380223891699e-01 -1.494528000000000065e+04
1.230187147922165991e+00 4.046115474062376705e-01 -2.111393836151841674e-01 1.186302519754863977e+09 2.921863994804092002e+01 5.895572645340885209e-01 -7.470287660544818742e-01 1.005981516075272086e+00 6.947247637235512308e+00 3.749477967170639081e-02 2.398588582040473427e-01 -1.494528000000000065e+04
2.699076962531789636e+00 4.021145944740095457e-01 -3.478129553028554422e-01 1.186302519752943039e+09 3.072534800694154100e+01 8.557755610245393330e-01 -7.600795025691434725e-01 2.266439963923339906e+00 6.795445531213770707e+00 1.252849654415578995e-01 1.867465306427682492e-01 -1.494527000000000044e+04
1.182997349485881644e+00 2.610147572722484322e-01 -4.500038438837678512e-01 1.186302519750918627e+09 3.036190846282913469e+01 4.976883283524661250e-01 -7.250306500485815819e-01 1.404658218031533679e+00 6.969864497330534370e+00 1.981797625593315765e-02 5.757892296488339445e-01 -1.494527000000000044e+04
1.490984809116913112e+00 3.709532960261091028e-01 -3.555476817412366874e-01 1.186302519752458334e+09 3.210466365726595939e+01 8.096569964057646063e-01 -8.126408520890923137e-01 1.172067023871436797e+00 7.113956235197582245e+00 3.797099277759325431e-01 9.484327744138865146e-02 -1.494527000000000044e+04
1.252020461507747928e+00 2.249914481599366023e-01 -5.086769825999839512e-01 1.186302519750545025e+09 3.107161907465670581e+01 5.335117040252083109e-01 -9.222584759602784343e-01 1.162539267234678375e+00 7.081181696958051219e+00 1.316723091302738902e-01 5.955677056312351780e-01 -1.494527000000000044e+04
4.885003863617757958e+00 3.820690415701529230e-01 -2.617565356269617172e-01 1.186302519754570246e+09 3.173432361526127110e+01 9.516111990985700597e-01 -6.291351771008282245e-01 1.185884108227093225e+00 6.997981341918258380e+00 2.318524932372239833e-01 2.796863589126499794e-01 -1.494527000000000044e+04
6.006862466145463486e+00 2.362562330628928398e-01 -4.607281405868096646e-01 1.186302519751565695e+09 3.258471570433764697e+01 6.834427958250562929e-01 -7.454782099746533053e-01 2.562053776396951310e+00 7.023147397936484460e+00 4.817019727505884030e-01 2.118404464094840803e-02 -1.494527000000000044e+04
3.827508143157442699e+00 2.666224175325926371e-01 -3.710678470257188222e-01 1.186302519752217531e+09 3.060612016738252450e+01 7.699528877202946875e-01 -7.795959285230213975e-01 3.277387027044013634e-01 6.932214990696766499e+00 1.178475426235536527e-01 2.089740395421312014e-01 -1.494527000000000044e+04
5.816789789365986785e+00 4.040004759835136294e-01 -2.841848363612342054e-01 1.186302519753952742e+09 3.127462882651066423e+01 5.411901133875035574e-01 -7.180021265981930689e-01 2.468701765152403027e+00 6.875319588310055963e+00 1.858206689231595155e-01 5.061622541650279139e-01 -1.494527000000000044e+04
1.019683712262991149e+00 3.637995532108057040e-01 -2.630505190263411341e-01 1.186302519753865957e+09 3.137340940920394416e+01 6.184835914036950211e-01 -9.253651408281940993e-01 7.668671004362404009e-01 7.170575424195906322e+00 7.858140016863880695e-02 6.350013476385266697e-01 -1.494527000000000044e+04
3.427458894081403251e+00 3.357650965254074249e-01 -3.080932052602376459e-01 1.186302519753991842e+09 3.023525284774778754e+01 6.936188035589010425e-01 -9.744027454076192862e-01 2.888049994778063567e+00 7.105408690411047168e+00 7.323569611605966478e-02 3.576587415159202532e-01 -1.494527000000000044e+04
3.444258679736875273e+00 2.960624347026125647e-01 -5.079213415443700752e-01 1.186302519750223875e+09 3.252360797895055100e+01 7.788990034898808368e-01 -8.895131632863817472e-01 3.125668649114019093e+00 7.094857095250032941e+00 4.602501067731885886e-02 6.930945702827674415e-01 -1.494527000000000044e+04
1.929278118917825413e+00 2.882496338875890074e-01 -4.253055968041727364e-01 1.186302519750742912e+09 2.797223572375245837e+01 4.232464359272847809e-01 -9.285412741693427341e-01 2.292285407576337253e+00 6.966134121721933248e+00 2.848413809761459956e-02 1.170621745550037285e-01 -1.494527000000000044e+04
5.341348903340831455e+00 2.954214929641664211e-01 -4.026277691354924193e-01 1.186302519752496958e+09 3.209534112291289887e+01 7.980968649305593132e-01 -9.647227420277987298e-01 1.724380394608109990e+00 7.289249535167029670e+00 3.696299777559329258e-01 1.344265707862982440e-01 -1.494527000000000044e+04
5.221769547463660288e+00 4.088273951728202404e-01 -2.285540681868644397e-01 1.186302519753335953e+09 3.087053025802490680e+01 9.278988581564470151e-01 -8.302674734363186815e-01 1.899284415535791082e+00 6.995913347904093804e+00 1.754608709642208608e-01 1.411820257104782206e-01 -1.494527000000000044e+04
1.382182290605042274e+00 4.180084099918295881e-01 -2.647262227652909528e-01 1.186302519754170656e+09 3.301594105234561027e+01 8.941812929622708905e-01 -3.715021084325587641e-01 7.363550921515079617e-01 6.402549051750341391e+00 1.345036616763923276e-01 5.835416099794080713e-01 -1.494526000000000022e+04
8.496872842789398028e-01 2.492474250874223141e-01 -6.307015942846739831e-01 1.186302519750079632e+09 3.055432650234561365e+01 7.870670001878725675e-01 -5.089079158054027330e-01 4.995642186535492191e-01 6.394475388208954669e+00 9.613274401309376826e-02 1.472248523639814177e-01 -1.494526000000000022e+04
6.122796256197846176e+00 2.690235422746288796e-01 -4.146484115662814607e-01 1.186302519753020048e+09 3.223831403340899726e+01 9.587308442472165515e-01 -9.387961193715147479e-01 2.407838770697008357e+00 7.109434129471436492e+00 1.587827429508080479e-02 5.771648713504340389e-01 -1.494526000000000022e+04
5.054060212458550083e+00 4.135036853130281131e-01 -1.748844323347964747e-01 1.186302519754719019e+09 3.155342018835401774e+01 9.516138394571629355e-01 -6.653642513894088006e-01 1.425353555319117227e+00 6.933413045604368108e+00 3.550474227628099277e-01 7.183508283354249346e-02 -1.494526000000000022e+04
5.502021518992318505e+00 1.695917363021450519e-01 -5.146804712364284606e-01 1.186302519750888824e+09 3.090768893899718250e+01 6.274730430488456578e-01 -9.006593032704369728e-01 2.080751253254600641e+00 7.054478969908087649e+00 2.050239885389103511e-01 2.481817533481777971e-01 -1.494526000000000022e+04
3.208622258189475218e+00 2.292168890621045785e-01 -5.617244052219650952e-01 1.186302519750196934e+09 3.031164049791706105e+01 8.552264375610606484e-01 -4.439167299110375331e-01 2.589742912458654178e+00 6.584770506884480845e+00 2.299052299449214909e-01 1.021649795990468845e-01 -1.494526000000000022e+04
2.615668687782893187e+00 3.617556420523787009e-01 -3.990395917851826124e-01 1.186302519751589060e+09 3.226816499033128594e+01 6.440969343099172129e-01 -8.427490469412087792e-01 2.401987575410096554e+00 7.063675501541613500e+00 4.132655237216726340e-01 6.528965588888227534e-02 -1.494526000000000022e+04
1.321407559705164436e+00 4.588468838680652695e-01 -4.482424416312691395e-01 1.186302519750545740e+09 3.009941996648228013e+01 6.149807994981060233e-01 -2.734749358737491032e-01 8.494767112775302165e-01 6.240055251034467787e+00 2.167818560600416056e-01 6.302172478312073611e-02 -1.494526000000000022e+04
3.235209948057759632e+00 2.211190273988402621e-01 -4.886763671558239097e-01 1.186302519752379656e+09 3.245000958273161729e+01 9.560813681053071944e-01 -9.702644748964873722e-01 2.641497338490494506e+00 7.288439382454718896e+00 2.838854604965591055e-01 3.504276830176606405e-01 -1.494526000000000022e+04
3.752513739084765376e+00 2.324697499925628685e-01 -4.520946736478097527e-01 1.186302519750832319e+09 2.974975920112353123e+01 5.069630337626359617e-01 -8.525587514352237495e-01 4.980773406165305284e-01 7.116735321283112370e+00 1.082295578515997114e-01 2.818994184670034486e-01 -1.494526000000000022e+04
1.773609755750142902e-01 4.190276813490073637e-01 -1.820451364283758866e-01 1.186302519754281521e+09 2.978878050143334377e+01 4.671239804415692198e-01 -9.810397924052576268e-01 2.659798451783950690e-01 7.140165293327590312e+00 7.191971145413623978e-02 5.146502443516579595e-01 -1.494526000000000022e+04
1.502899502282427635e+00 3.739917161942060697e-01 -3.570854454713076054e-01 1.186302519752813578e+09 3.145560233739397660e+01 8.802243795588394759e-01 -4.388659799530332806e-01 7.555144485322500270e-01 6.461946038298550299e+00 6.386850624605870663e-02 4.717858696510611738e-01 -1.494526000000000022e+04
1.975822926693714621e+00 2.643041918916403388e-01 -4.725346879403485856e-01 1.186302519751163483e+09 3.146241644984767305e+01 7.487183275998882115e-01 -6.341080930186400177e-01 1.564157502955618284e+00 6.973104522206280187e+00 2.298282700050658378e-01 2.263285343556200591e-01 -1.494526000000000022e+04
2.329334396449912692e+00 1.894784110656343723e-01 -4.839873532505832299e-01 1.186302519753028631e+09 3.129917764650523893e+01 9.200129459365906648e-01 -8.521977474520936457e-01 1.645840255374931616e+00 7.047019681424214532e+00 3.319458073752969418e-01 1.423798061402005155e-01 -1.494526000000000022e+04
4.227095428565038837e+00 3.595571650115680362e-01 -3.867969375329199933e-01 1.186302519752326250e+09 3.147434871084409380e+01 7.573027508867535840e-01 -3.768366968305963405e-01 9.634652313781857380e-01 6.486491889518245735e+00 2.129726361406388546e-01 1.457538444275195411e-01 -1.494526000000000022e+04
2.472144599179705082e+00 2.050395186834750305e-01 -5.428192750144483769e-01 1.186302519750266075e+09 3.277457545458060650e+01 7.116764585847107361e-01 -8.732472423934967143e-01 2.097046119338402459e+00 7.140070751942453775e+00 3.686249401743256215e-01 2.315221645977877385e-01 -1.494526000000000022e+04
1.707960611447545185e+00 1.849177050887455820e-01 -5.452689061219604394e-01 1.186302519750479937e+09 3.231058590964532584e+01 5.935653220295407095e-01 -7.326461464774497445e-01 1.366665935543241783e+00 6.927671376979021467e+00 4.937609132620187080e-01 1.176913646328491686e-02 -1.494526000000000022e+04
3.150086789863576264e+00 2.474032246420702075e-01 -3.929129067618580273e-01 1.186302519752521992e+09 3.194090874295868332e+01 5.674338795048703421e-01 -9.129300961325980124e-01 2.936972636938509407e+00 7.160712518984309938e+00 2.448091251317356942e-01 4.463773881581672986e-01 -1.494526000000000022e+04
5.572565179372428013e+00 3.675684736560826393e-01 -3.558470948279643942e-01 1.186302519750468254e+09 3.184338518889483538e+01 6.078617861425913427e-01 -6.271036944674454050e-01 2.323039160562327066e+00 6.691488326821424693e+00 3.545815372983027181e-01 5.946219254088432743e-02 -1.494526000000000022e+04
1.003728358608968030e+00 3.277291029853203197e-01 -3.091614229529169866e-01 1.186302519754387379e+09 3.261033049121908078e+01 9.700157617134671506e-01 -9.395595087379317034e-01 5.172509345366678168e-01 7.210673958086048607e+00 4.887369195104531161e-01 1.009884572476124343e-01 -1.494526000000000022e+04
6.162505741180985375e+00 4.719079016260872006e-01 -3.569369626486614266e-01 1.186302519751754761e+09 2.997600730279422621e+01 7.918000463843916092e-01 8.758495091331022775e-02 2.588614288911377237e+00 6.298269585906868251e+00 9.580385202162300384e-02 3.829408315496494325e-02 -1.494526000000000022e+04
1.501146878441643739e+00 2.674626744763177189e-01 -5.239867982900673349e-01 1.186302519750441790e+09 3.234947151190971226e+01 6.425134176454487811e-01 -6.998848768965322265e-01 1.056427283562160202e+00 7.009730806485806376e+00 1.486810332944873414e-01 7.110548968651838608e-01 -1.494526000000000022e+04
2.021471187105112310e+00 2.116943580397992186e-01 -5.426896117038872980e-01 1.186302519750032187e+09 3.160933205746288976e+01 9.289793510743422633e-01 -8.085494396540682249e-01 1.593714876462706931e+00 7.105297224264397471e+00 2.338189899969472796e-01 2.001595711514363163e-01 -1.494526000000000022e+04
1.314745960018737225e+00 2.601205502677560455e-01 -3.529286119678454736e-01 1.186302519753085136e+09 3.142897388294908367e+01 5.536887530668418433e-01 -8.692194619114066434e-01 1.178188344397631093e+00 7.009416597998704646e+00 2.931732898947314592e-01 2.140389354110457387e-01 -1.494526000000000022e+04
1.822492230033187610e+00 2.695286630181713550e-01 -4.907517499807105277e-01 1.186302519750710726e+09 3.176275868243855527e+01 8.040152002705882595e-01 -6.003992401268386514e-01 1.133554740515199999e+00 6.780494931630530964e+00 1.422344749853826085e-01 4.662031230717345598e-01 -1.494525000000000000e+04
3.066357305196482308e+00 2.085412556956987573e-01 -5.355355687021374766e-01 1.186302519750944853e+09 3.336065572105594867e+01 8.712120428222221991e-01 -8.000786168164726320e-01 2.481142473663634274e+00 7.076174168381513141e+00 6.577822136630888661e-01 1.411487883144441069e-02 -1.494525000000000000e+04
5.597237050983906670e+00 3.760047511592344849e-01 -2.495976477648424452e-01 1.186302519753539562e+09 3.065914041137290624e+01 5.027501677919647971e-01 -8.729080873416075192e-01 2.454143825319949901e+00 7.062765158545492916e+00 2.055250806557349930e-01 2.508398394605135806e-01 -1.494525000000000000e+04
1.853037544046020946e+00 2.871653755279694464e-01 -5.106514156971092566e-01 1.186302519750748873e+09 3.122935184638437889e+01 8.641435979373982557e-01 -8.137132800179097680e-01 9.864974860469232221e-01 6.974203595909493458e+00 2.537093858728599605e-01 2.704880756718889834e-01 -1.494525000000000000e+04
3.127272671129344150e+00 2.750096253022834003e-01 -5.366498371091057429e-01 1.186302519750088453e+09 3.250703276193964797e+01 8.189831863562163639e-01 -9.940006794369459220e-01 2.849478091313716099e+00 7.302543995933612919e+00 3.154629101253891843e-02 5.892739186485347336e-01 -1.494525000000000000e+04
1.864731228337351610e+00 2.680929222990891536e-01 -3.460022522139669654e-01 1.186302519752141476e+09 2.901646296247692902e+01 4.088336012601703762e-01 -5.814496804632180993e-01 2.038204229006139734e+00 6.574494459618911435e+00 1.796533423855458667e-01 6.942129910315358865e-02 -1.494525000000000000e+04
5.913059023314785279e+00 3.250501402728118716e-01 -4.006056267977501362e-01 1.186302519752788782e+09 2.988068231814583697e+01 7.860005491276673695e-01 -7.917508591494216708e-01 2.196027431534068874e+00 6.869593990198047173e+00 1.664242428303513710e-01 9.030087401524282409e-02 -1.494525000000000000e+04
5.013542976466315082e+00 2.961423911788808039e-01 -4.886218432516865051e-01 1.186302519750713825e+09 3.253242593275906103e+01 7.942310817936436562e-01 -6.003831678928157611e-01 1.164869716931957733e+00 6.909435655493882500e+00 2.866693649808113586e-01 4.259391104967705233e-01 -1.494525000000000000e+04
1.718985980439433403e+00 2.519546099659411009e-01 -4.170425477966188677e-01 1.186302519752609253e+09 3.158538993613085566e+01 6.536994734153677156e-01 -4.610567522940077212e-01 1.501033412155868829e+00 6.674000884852094195e+00 3.406370456353167153e-01 9.383537599545388463e-02 -1.494525000000000000e+04
5.230938446100398487e+00 2.976982445494849028e-01 -3.961839299253379632e-01 1.186302519752427340e+09 3.154189537294297807e+01 6.342686629700922119e-01 -9.780708602570373777e-01 1.775021367565287722e+00 7.108376229568749594e+00 4.435757919403635063e-02 7.173725962591526173e-01 -1.494525000000000000e+04
4.991570171209984252e+00 1.801546109529394701e-01 -5.109950858850286215e-01 1.186302519750445843e+09 3.049271988246286114e+01 6.055846547027196047e-01 -6.386349451934134613e-01 1.716049092934865739e+00 6.851582274779051573e+00 4.195308825710029194e-02 4.540864189839167731e-01 -1.494525000000000000e+04
7.090563752969439859e-01 2.364879985692271425e-01 -4.523525241208732894e-01 1.186302519751361132e+09 2.866210344182859160e+01 4.213573160034088105e-01 -9.484771984954840640e-01 8.591799818780352371e-01 7.119124253292110183e+00 1.554331287278877816e-01 1.374572919134540300e-02 -1.494525000000000000e+04
5.879871840953142303e+00 2.847293446699625807e-01 -4.088726980785692411e-01 1.186302519752348185e+09 3.350736308667327989e+01 9.213798778858696137e-01 -9.970854357942486867e-01 2.269064596497141206e+00 7.325022257198875231e+00 1.252306037947865242e-02 7.919448513628483122e-01 -1.494525000000000000e+04
2.261136773324652793e+00 2.918753308372593058e-01 -4.867040451653588118e-01 1.186302519750146389e+09 2.999358597939939841e+01 5.661529859502905104e-01 -7.639832321463443376e-01 1.872393134880198984e+00 6.919092392212866649e+00 2.401436224931961239e-01 1.110975608528552844e-01 -1.494525000000000000e+04
7.173924016874134724e-01 3.395712120973731762e-01 -5.042137000039939032e-01 1.186302519750012159e+09 3.193443244482625687e+01 7.309785030216410240e-01 -9.745776700642734269e-01 3.844107254086802650e-01 7.063724564390827965e+00 5.418712672890806797e-02 6.084473543615853686e-01 -1.494525000000000000e+04
8.469915955197817592e-01 4.116125640444540101e-01 -2.600820551690949944e-01 1.186302519754434586e+09 3.035230852924218325e+01 5.072025485034423742e-01 -6.912056479945323240e-01 8.075431186545454221e-01 6.685109028740935599e+00 1.117394068869708053e-02 7.477235845247924839e-01 -1.494525000000000000e+04
8.356788241754140589e-01 1.877568891030470533e-01 -4.643633124000788315e-01 1.186302519751688957e+09 3.069251455809010309e+01 6.275415731418485521e-01 -9.861223830315984928e-01 5.277536500754277382e-01 7.225388616095614225e+00 1.895461995979435266e-01 1.700212054890417046e-01 -1.494525000000000000e+04
6.234988063672589398e+00 3.390343612832668052e-01 -3.883772396526057880e-01 1.186302519752810955e+09 3.036615766916057169e+01 9.508512699501778798e-01 -8.634112392624055943e-01 2.402296977015072610e+00 7.108497153937756607e+00 9.035430610950960506e-03 3.615275285631125435e-01 -1.494525000000000000e+04
3.591882188152241806e+00 3.784295234204170244e-01 -2.760978132222134951e-01 1.186302519752516031e+09 3.089179663416379640e+01 5.668232670919729488e-01 -6.792791538353393221e-01 4.184972196242353060e-01 6.758618652377121450e+00 6.090867211591777242e-02 5.242590056023208600e-01 -1.494525000000000000e+04
4.797288284430459626e+00 3.709013009826471197e-01 -3.674235506377938609e-01 1.186302519752415419e+09 3.174103208881969351e+01 6.533067842315278817e-01 -5.063296967428855266e-01 1.225196181114629024e+00 6.683568783527684687e+00 6.372688079385874227e-02 6.830116714022260727e-01 -1.494525000000000000e+04
3.400988150310050084e+00 4.179370891096713669e-01 -2.980210881468569606e-01 1.186302519752717972e+09 3.148942347320873480e+01 7.869226642429588692e-01 -6.941686835093998642e-01 2.772753420387083167e+00 6.896476314006878994e+00 4.270031423398951698e-01 1.901183553407164925e-02 -1.494525000000000000e+04
3.452940035535116969e+00 3.633552882556282393e-01 -2.468644383023783639e-01 1.186302519752841473e+09 3.006483437480468623e+01 5.222950889639973449e-01 -7.194281100538738594e-01 3.624102121170696966e-01 6.781652691926117527e+00 1.157712699795421796e-01 2.623565835325089579e-01 -1.494525000000000000e+04
9.463451722182920633e-01 4.490474693665853501e-01 -2.638317814275511486e-01 1.186302519753298521e+09 3.036443530441243155e+01 7.778352950383321529e-01 -8.800883159699650626e-01 7.673589806039701200e-01 6.901175402919260904e+00 1.259762236951277037e-01 1.287260616185177953e-01 -1.494525000000000000e+04
2.643258805878589079e+00 3.064881153658230439e-01 -3.685061643707582268e-01 1.186302519752408028e+09 3.117424254008777851e+01 4.633326028564198618e-01 -8.748881248986749570e-01 2.687883940182144382e+00 7.015615480874023646e+00 3.546349935414506160e-01 8.846956829925728405e-02 -1.494523999999999978e+04
5.459271062321948698e+00 2.917013904397791624e-01 -3.858659622559433289e-01 1.186302519753080368e+09 3.074089619763763892e+01 6.043023457046157176e-01 -9.789804473398530105e-01 1.924693701617134822e+00 7.102280447825765286e+00 2.965581818705799177e-01 7.703836377067410646e-02 -1.494523999999999978e+04
4.352567393835376386e+00 3.606052512431819346e-01 -4.414430305685910771e-01 1.186302519751992226e+09 3.141418404384028307e+01 8.930379957038343530e-01 -7.956700080946126352e-01 6.670306567547360510e-01 6.956138984306521778e+00 2.967662660212780912e-01 1.824900100130530944e-01 -1.494523999999999978e+04
4.508196076322901646e+00 2.979568565413517889e-01 -4.294319649599954714e-01 1.186302519751052141e+09 3.082200969596549456e+01 4.534144483777782231e-01 -7.547521990299381756e-01 1.644170346651688597e+00 6.871694964665107541e+00 9.122574306674094413e-02 7.160954924481824913e-01 -1.494523999999999978e+04
5.511704398236716429e+00 3.830025128667108314e-01 -3.082716332496182043e-01 1.186302519752102375e+09 3.116223993537836634e+01 7.062471241515647646e-01 -6.105098193912580351e-01 1.942749932554486580e+00 6.779053842205376768e+00 2.983596522092734071e-01 8.686541380908779919e-02 -1.494523999999999978e+04
1.117759356956178562e+00 3.002375469413820497e-01 -3.325288375264757179e-01 1.186302519754127741e+09 3.261528402393555837e+01 7.408148635544031801e-01 -6.303196166895289609e-01 7.363591235692708015e-01 6.906559680566195070e+00 4.186124803447204279e-01 1.687242200663656433e-01 -1.494523999999999978e+04
3.937858742476379792e+00 3.988326196427154913e-01 -3.029792129388410027e-01 1.186302519752097368e+09 3.061246479004522669e+01 6.523341703761271759e-01 -7.852784500168572546e-01 6.250160155490500635e-01 6.898430071141437026e+00 2.000242603668342736e-02 4.403558705233788229e-01 -1.494523999999999978e+04
2.557245985481566120e+00 2.396424286050115038e-01 -5.203283847512918392e-01 1.186302519750298500e+09 3.148666634531180009e+01 6.539280523116649535e-01 -9.650241288856989952e-01 2.229947626438374630e+00 7.307135405917955850e+00 2.595484427119795212e-01 2.235026383270699579e-01 -1.494523999999999978e+04
1.810784991023203672e+00 2.173169124305430466e-01 -4.428023880782745447e-01 1.186302519751611233e+09 3.038422671202727798e+01 6.811305777852593168e-01 -4.715455962279394009e-01 1.620971703021238941e+00 6.689814564618862036e+00 1.300351751755829399e-01 2.271491585515025557e-01 -1.494523999999999978e+04
1.541677851102032148e+00 4.087722492217795156e-01 -1.780803322997658866e-01 1.186302519754513264e+09 3.063203399477708899e+01 7.137251758281997205e-01 -8.104607024122492120e-01 1.476488540156905005e+00 7.057537667032230289e+00 1.445988457097752422e-01 1.606880773739518542e-01 -1.494523999999999978e+04
5.815089386520081227e+00 2.153589369106382601e-01 -4.919994237213355381e-01 1.186302519750730753e+09 3.033998020149649832e+01 4.419465921900619376e-01 -4.458680015987739886e-01 3.008877761543952811e+00 6.468227832710429226e+00 1.027242295367109814e-01 5.251551046836779868e-01 -1.494523999999999978e+04
8.314648115913050863e-02 3.324607871513346469e-01 -4.665467100297552849e-01 1.186302519750716925e+09 3.033838266913588555e+01 6.720319327331121251e-01 -6.738097260298776536e-01 2.827948871236709572e+00 6.829288299433752485e+00 7.188833693266730163e-02 3.982007735342083521e-01 -1.494523999999999978e+04
1.980064759975952160e-01 2.656146344429533568e-01 -4.105416436570760719e-01 1.186302519750872612e+09 2.859032290466129922e+01 4.797923616275737713e-01 -8.891902094306178839e-01 5.715611385382904919e-01 7.011708850830365769e+00 5.302454421083099140e-02 6.632791957760759234e-04 -1.494523999999999978e+04
1.762202151672049411e+00 3.219595302797075287e-01 -2.667129933755156279e-01 1.186302519754757881e+09 3.065634440016583184e+01 8.403363431658710248e-01 -8.682139609266957825e-01 1.247906865393298315e+00 7.107439823750508978e+00 2.924203314078000493e-01 7.246116380147923919e-03 -1.494523999999999978e+04
3.028720047846312546e+00 3.052306887693484461e-01 -4.997764687443951304e-01 1.186302519750638247e+09 3.151189183688929063e+01 5.732428667180655690e-01 -6.551035759456352858e-01 2.685022926413638711e+00 6.820609210337986283e+00 2.669345720319605819e-01 2.773687089101314340e-01 -1.494523999999999978e+04
1.788575154306979220e+00 3.325412049751212962e-01 -2.540115740832279423e-01 1.186302519754836559e+09 3.043826206539307933e+01 7.500614813335600983e-01 -8.940068618999169603e-01 1.264804973770420560e+00 7.043703149389104468e+00 2.597550428285991253e-01 4.511214060353525152e-02 -1.494523999999999978e+04
3.665445902174706561e+00 2.801344999231892285e-01 -3.476038189770021547e-01 1.186302519753532171e+09 3.138513405959807656e+01 5.924563413234901210e-01 -9.071443980942228702e-01 1.687630305575879008e-01 7.110773692593740591e+00 6.800961911562332374e-02 7.142565781388299229e-01 -1.494523999999999978e+04
4.643411515496217667e+00 2.365990207322774264e-01 -5.357338581297543811e-01 1.186302519750132322e+09 3.142250527218689982e+01 8.341561453182111396e-01 -9.239188072198994961e-01 1.427440831618932870e+00 7.064577573942381505e+00 1.103200907653942298e-01 2.756166064400892290e-01 -1.494523999999999978e+04
1.673269534522556778e+00 2.008485109119308443e-01 -4.441853360455868538e-01 1.186302519752251863e+09 3.028497775441561402e+01 6.600252026207580336e-01 -6.435663022872238903e-01 1.283581913588463186e+00 6.936992994537398260e+00 1.009669942942413717e-01 2.991662330519728741e-01 -1.494523999999999978e+04
4.141928949222394074e+00 2.920181674883546852e-01 -4.878052310292278482e-01 1.186302519751079798e+09 2.822382066424312086e+01 4.227916244664853829e-01 -6.182994276085267416e-01 1.012317010277327789e+00 6.589735374121626243e+00 1.070222240931577723e-01 7.405508456247970883e-02 -1.494523999999999978e+04
8.826831379878242734e-01 2.709460025407770534e-01 -3.749589368620234731e-01 1.186302519753621340e+09 3.068902310813354006e+01 7.241249470476800454e-01 -6.915336747962680386e-01 6.269386246364748727e-01 6.678550013020964293e+00 1.410021949809646402e-01 1.620465695135692441e-01 -1.494523999999999978e+04
4.033195035498620129e+00 2.589915504056398143e-01 -4.966427872626809625e-01 1.186302519750716925e+09 3.040611199107746643e+01 5.925230294780037266e-01 -8.766368627565189753e-01 6.305003399539721443e-01 7.101939109371264713e+00 6.572437659627200501e-02 4.608514645932377807e-01 -1.494523999999999978e+04
